method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,mmstar_001180,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001181,test,mmstar,64,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001181,test,mmstar,128,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001181,test,mmstar,256,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001181,test,mmstar,432,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001182,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001182,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001182,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001182,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001187,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001187,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001187,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001187,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001189,test,mmstar,64,True,True,gray|blur,True,True,True,True,True,True,1111,64,True
fastv,mmstar_001189,test,mmstar,128,True,True,gray|blur,True,True,True,True,True,True,1111,64,True
fastv,mmstar_001189,test,mmstar,256,True,True,gray|blur,True,True,True,True,True,True,1111,64,True
fastv,mmstar_001189,test,mmstar,432,True,True,gray|blur,True,True,True,True,True,True,1111,64,True
fastv,mmstar_001192,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001192,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001192,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001192,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001200,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001200,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001200,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001200,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001206,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001206,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001206,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001206,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001215,test,mmstar,64,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0000,full,True
fastv,mmstar_001215,test,mmstar,128,True,True,gray|blur|irrelevant,False,False,True,False,False,False,0000,full,True
fastv,mmstar_001215,test,mmstar,256,True,True,gray|blur|irrelevant,False,True,True,False,False,False,0000,full,True
fastv,mmstar_001215,test,mmstar,432,True,True,gray|blur|irrelevant,False,True,True,False,False,False,0000,full,True
fastv,mmstar_001218,validation,mmstar,64,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001218,validation,mmstar,128,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001218,validation,mmstar,256,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001218,validation,mmstar,432,False,True,gray|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001220,test,mmstar,64,False,True,gray|blur|irrelevant,False,True,True,False,False,,0011,256,True
fastv,mmstar_001220,test,mmstar,128,False,True,gray|blur|irrelevant,False,True,True,False,False,,0011,256,True
fastv,mmstar_001220,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_001220,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0011,256,True
fastv,mmstar_001231,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001231,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001231,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001231,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001232,validation,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001232,validation,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001232,validation,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001232,validation,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001233,test,mmstar,64,False,False,,True,True,True,True,True,,1011,64,False
fastv,mmstar_001233,test,mmstar,128,False,False,,False,True,True,False,False,,1011,64,False
fastv,mmstar_001233,test,mmstar,256,False,False,,True,True,True,True,True,,1011,64,False
fastv,mmstar_001233,test,mmstar,432,False,False,,True,True,True,True,True,,1011,64,False
fastv,mmstar_001235,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001235,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001235,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001235,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001242,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001242,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001242,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001242,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001248,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001248,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001248,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001248,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001254,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001254,test,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001254,test,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001254,test,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001260,test,mmstar,64,False,True,blur,True,False,False,False,False,,0011,256,True
fastv,mmstar_001260,test,mmstar,128,False,True,blur,True,False,False,False,False,,0011,256,True
fastv,mmstar_001260,test,mmstar,256,False,True,blur,True,True,True,True,True,,0011,256,True
fastv,mmstar_001260,test,mmstar,432,False,True,blur,True,True,True,True,True,,0011,256,True
fastv,mmstar_001262,test,mmstar,64,False,True,gray|blur|irrelevant,False,False,True,False,False,,0111,128,True
fastv,mmstar_001262,test,mmstar,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_001262,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_001262,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_001265,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001265,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001265,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001265,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001268,test,mmstar,64,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001268,test,mmstar,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001268,test,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001268,test,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001270,test,mmstar,64,True,True,blur,True,False,False,False,False,False,0111,128,True
fastv,mmstar_001270,test,mmstar,128,True,True,blur,True,True,True,True,True,True,0111,128,True
fastv,mmstar_001270,test,mmstar,256,True,True,blur,True,True,True,True,True,True,0111,128,True
fastv,mmstar_001270,test,mmstar,432,True,True,blur,True,True,True,True,True,True,0111,128,True
fastv,mmstar_001272,validation,mmstar,64,False,True,blur,True,False,False,False,False,,0000,full,True
fastv,mmstar_001272,validation,mmstar,128,False,True,blur,True,False,False,False,False,,0000,full,True
fastv,mmstar_001272,validation,mmstar,256,False,True,blur,True,False,False,False,False,,0000,full,True
fastv,mmstar_001272,validation,mmstar,432,False,True,blur,True,False,False,False,False,,0000,full,True
fastv,mmstar_001273,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001273,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001273,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001273,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001283,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001283,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001283,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001283,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001294,validation,mmstar,64,False,True,blur,True,False,False,False,False,,0001,432,True
fastv,mmstar_001294,validation,mmstar,128,False,True,blur,True,False,False,False,False,,0001,432,True
fastv,mmstar_001294,validation,mmstar,256,False,True,blur,True,False,False,False,False,,0001,432,True
fastv,mmstar_001294,validation,mmstar,432,False,True,blur,True,True,True,True,True,,0001,432,True
fastv,mmstar_001296,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001296,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001296,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001296,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001302,test,mmstar,64,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001302,test,mmstar,128,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001302,test,mmstar,256,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001302,test,mmstar,432,False,True,irrelevant,True,True,True,True,True,,1111,64,True
fastv,mmstar_001303,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001303,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001303,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001303,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001305,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001305,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001305,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001305,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001306,test,mmstar,64,False,True,gray,True,False,False,False,False,,0011,256,True
fastv,mmstar_001306,test,mmstar,128,False,True,gray,True,False,False,False,False,,0011,256,True
fastv,mmstar_001306,test,mmstar,256,False,True,gray,True,True,True,True,True,,0011,256,True
fastv,mmstar_001306,test,mmstar,432,False,True,gray,True,True,True,True,True,,0011,256,True
fastv,mmstar_001312,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001312,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001312,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001312,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001321,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001321,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001321,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001321,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001323,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001323,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001323,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001323,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001324,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001324,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001324,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001324,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001327,validation,mmstar,64,False,True,gray|blur|irrelevant,False,False,False,False,False,,0111,128,True
fastv,mmstar_001327,validation,mmstar,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_001327,validation,mmstar,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_001327,validation,mmstar,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,0111,128,True
fastv,mmstar_001328,validation,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001328,validation,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001328,validation,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001328,validation,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001338,validation,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001338,validation,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001338,validation,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001338,validation,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001342,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001342,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001342,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001342,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001343,validation,mmstar,64,False,False,,False,True,True,False,False,,0111,128,True
fastv,mmstar_001343,validation,mmstar,128,False,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_001343,validation,mmstar,256,False,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_001343,validation,mmstar,432,False,False,,True,True,True,True,True,,0111,128,True
fastv,mmstar_001345,validation,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001345,validation,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001345,validation,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001345,validation,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001349,validation,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001349,validation,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001349,validation,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001349,validation,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001351,test,mmstar,64,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001351,test,mmstar,128,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001351,test,mmstar,256,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001351,test,mmstar,432,False,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001358,validation,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001358,validation,mmstar,128,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001358,validation,mmstar,256,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001358,validation,mmstar,432,True,False,,True,True,True,True,True,,1111,64,True
fastv,mmstar_001364,test,mmstar,64,True,False,,True,True,True,True,True,,1111,64,True
