dataset,dense_gpu_energy_joule,gpu_energy_joule,latency_ms,method,model,provenance,sample_id,seed,selected_budget,supported_correct,task_correct,unsafe_acceptance
pope_random,26.504417810440064,14.125305565595626,90.90095899591688,fastv,7b,prospective,pope_random_002214,2102,432,True,True,False
mmstar,29.154521312713623,18.044171836376186,105.59816999011673,fastv,7b,development,mmstar_000984,2102,432,False,False,False
visual_counterfact_size,22.527117919921878,17.80564376354217,94.2251559899887,fastv,7b,development,visual_counterfact_size_000470,2102,dense,True,True,False
mmstar,23.58055114746094,21.79406900048256,100.51066199957859,fastv,7b,prospective,mmstar_000103,2102,dense,True,True,False
visual_counterfact_color,21.18744137406349,32.76274943709373,125.64818699320313,fastv,7b,prospective,visual_counterfact_color_000200,2102,432,True,True,False
pope_popular,15.56668307185173,25.583046592473988,86.91869900212623,fastv,7b,development,pope_popular_000140,2102,432,False,False,False
visual_counterfact_size,17.220342779159548,36.95788363695144,119.80669600598048,fastv,7b,development,visual_counterfact_size_000216,2102,dense,False,False,False
pope_random,20.401118341684345,33.38019228577614,106.40998200688045,fastv,7b,development,pope_random_000632,2102,432,True,True,False
visual_counterfact_size,19.31590347528458,41.18567993044853,127.03068400151096,fastv,7b,development,visual_counterfact_size_000105,2102,dense,False,False,False
visual_counterfact_color,17.7492816567421,31.730824118852617,91.94759899401106,fastv,7b,development,visual_counterfact_color_000355,2102,432,True,True,False
mmstar,17.961156749725344,32.357110023498535,91.09943799558096,fastv,7b,prospective,mmstar_000934,2102,dense,False,False,False
pope_adversarial,19.81479173183441,32.21424554467201,90.09807799884584,fastv,7b,development,pope_adversarial_000492,2102,432,False,False,False
visual_counterfact_color,20.179861536026,34.59566467523575,96.38557399739511,fastv,7b,prospective,visual_counterfact_color_000081,2102,432,True,True,False
visual_counterfact_size,29.442870104312895,47.40690787672997,131.77416600228753,fastv,7b,prospective,visual_counterfact_size_000464,2102,dense,True,True,False
visual_counterfact_color,78.17642786979675,36.46367693662644,100.42432299815118,fastv,7b,prospective,visual_counterfact_color_000116,2102,432,False,True,True
pope_popular,20.6909971678257,62.0177382516861,156.0081200004788,fastv,7b,development,pope_popular_000006,2102,432,True,True,False
visual_counterfact_color,24.67260478138924,65.28613415956497,157.04789900337346,fastv,7b,development,visual_counterfact_color_000008,2102,432,True,True,False
mmstar,21.352335761785508,35.81667244076729,87.51716400729492,fastv,7b,development,mmstar_000532,2102,dense,False,False,False
mmstar,25.348303606510157,37.34942300319672,91.94896899862215,fastv,7b,development,mmstar_001418,2102,432,False,True,False
pope_popular,27.016215777397154,35.41090165615081,91.01398799975868,fastv,7b,prospective,pope_popular_001651,2102,432,False,True,False
visual_counterfact_color,32.31061795949935,36.57799429893493,94.17108599154744,fastv,7b,prospective,visual_counterfact_color_000278,2102,432,True,True,False
pope_random,34.48262328028679,32.35940763950348,88.81149999797344,fastv,7b,development,pope_random_000184,2102,432,True,True,False
mmstar,134.84301559209825,30.49343376159668,84.39080500102136,fastv,7b,development,mmstar_000018,2102,dense,False,False,False
pope_adversarial,40.384258339405065,33.630642771720886,88.47968399641104,fastv,7b,prospective,pope_adversarial_002875,2102,432,False,True,False
visual_counterfact_color,35.323260126113894,33.56781768798828,86.27306600101292,fastv,7b,prospective,visual_counterfact_color_000477,2102,432,True,True,False
mmstar,36.97006238937379,37.984938739538194,90.29472499969415,fastv,7b,development,mmstar_000678,2102,dense,False,False,False
visual_counterfact_size,38.776340885162355,53.552614259719846,121.61743800970726,fastv,7b,prospective,visual_counterfact_size_000490,2102,dense,False,False,False
mmstar,28.386063635349274,38.67966724872589,86.87567099696025,fastv,7b,development,mmstar_000256,2102,dense,False,False,False
visual_counterfact_size,36.648872690200804,57.94500422000885,130.64283700077794,fastv,7b,development,visual_counterfact_size_000303,2102,dense,True,True,False
pope_adversarial,71.11406805515288,37.04641019105912,87.1673270012252,fastv,7b,prospective,pope_adversarial_000984,2102,432,True,True,False
visual_counterfact_size,17.702414169311524,35.77773426294327,84.20205699803773,fastv,7b,development,visual_counterfact_size_000048,2102,dense,True,True,False
pope_popular,20.506309205293654,35.375949429273604,90.80838100635447,fastv,7b,prospective,pope_popular_001195,2102,432,False,True,False
pope_popular,21.234622306823727,35.55965263724327,91.28101500391494,fastv,7b,development,pope_popular_000518,2102,432,True,True,False
pope_random,24.806709984540937,30.329020061492923,89.9295790004544,fastv,7b,development,pope_random_000699,2102,432,False,True,False
visual_counterfact_size,41.15196008324623,42.72167816877365,131.41253900539596,fastv,7b,prospective,visual_counterfact_size_000532,2102,dense,False,False,False
pope_adversarial,30.0309213078022,27.695559396743775,98.13268600555602,fastv,7b,prospective,pope_adversarial_002610,2102,432,False,False,False
visual_counterfact_color,35.9946512234211,33.131857968568795,119.26390200096648,fastv,7b,development,visual_counterfact_color_000404,2102,432,False,False,False
mmstar,30.51143627524376,24.03046190023422,88.2597559975693,fastv,7b,prospective,mmstar_001451,2102,dense,False,True,False
visual_counterfact_color,35.54845007300377,32.39528457403183,109.89934700774029,fastv,7b,prospective,visual_counterfact_color_000330,2102,432,True,True,False
visual_counterfact_size,46.527790921926496,36.425755157470704,119.37756100087427,fastv,7b,prospective,visual_counterfact_size_000435,2102,dense,True,True,False
visual_counterfact_color,31.23187541127205,35.915654681921005,102.54225099924952,fastv,7b,prospective,visual_counterfact_color_000449,2102,432,True,True,False
pope_popular,33.73384614229202,43.34426228761673,113.4213820041623,fastv,7b,prospective,pope_popular_002460,2102,432,True,True,False
mmstar,33.180564208030695,41.903560152053835,102.23684400261845,fastv,7b,development,mmstar_000785,2102,432,False,False,False
mmstar,29.60118191719055,44.149080208539964,100.72554000362288,fastv,7b,prospective,mmstar_001146,2102,dense,False,True,False
visual_counterfact_size,91.18751422166825,52.102378551959994,115.92811599257402,fastv,7b,development,visual_counterfact_size_000273,2102,dense,False,False,False
pope_popular,18.993787360191345,40.16039542555809,89.81267000490334,fastv,7b,prospective,pope_popular_001842,2102,432,False,False,False
mmstar,18.75157829761505,37.69479125976562,84.34307599964086,fastv,7b,prospective,mmstar_001484,2102,dense,False,False,False
mmstar,20.556946939229963,39.395681234598165,90.95885900023859,fastv,7b,development,mmstar_001458,2102,dense,False,False,False
pope_popular,23.776421506404876,37.92358393669129,88.40547500585672,fastv,7b,prospective,pope_popular_001356,2102,432,False,False,False
visual_counterfact_size,34.79877420425415,50.04076382994653,117.02203399909195,fastv,7b,prospective,visual_counterfact_size_000020,2102,dense,False,False,False
pope_adversarial,32.22073697566986,37.820544409751896,88.49157400254626,fastv,7b,prospective,pope_adversarial_001056,2102,432,False,False,False
mmstar,34.82009726047516,38.372932978868484,90.71965100883972,fastv,7b,development,mmstar_000148,2102,432,False,False,False
mmstar,37.70709365725517,38.00983794093132,89.97556800022721,fastv,7b,development,mmstar_000334,2102,dense,False,True,False
visual_counterfact_size,45.475205525159836,46.255398583412166,114.73535798722878,fastv,7b,development,visual_counterfact_size_000613,2102,dense,False,False,False
mmstar,37.7684786260128,35.405055756568906,88.66984199266881,fastv,7b,development,mmstar_001206,2102,432,False,True,False
pope_random,45.64592866301537,35.27219725489616,90.70250199874863,fastv,7b,development,pope_random_000283,2102,432,False,True,False
mmstar,43.32538819909095,35.36444640040397,91.19457700580824,fastv,7b,prospective,mmstar_000602,2102,432,False,False,False
pope_popular,40.087386816740036,38.769867255687714,103.06399599357974,fastv,7b,development,pope_popular_000529,2102,432,True,True,False
visual_counterfact_size,53.642387247085566,47.40462985873223,127.95150399324484,fastv,7b,prospective,visual_counterfact_size_000610,2102,dense,False,False,False
visual_counterfact_color,40.36756710290909,39.18845699429512,110.81874700903427,fastv,7b,prospective,visual_counterfact_color_000384,2102,432,True,True,False
mmstar,40.11809557080269,35.948360867500305,101.80037900863681,fastv,7b,prospective,mmstar_001194,2102,dense,False,False,False
visual_counterfact_color,38.65765591263771,40.094444303512574,111.91489599877968,fastv,7b,development,visual_counterfact_color_000225,2102,432,True,True,False
mmstar,36.31187235355377,34.48055445671081,95.67658099695109,fastv,7b,development,mmstar_000061,2102,dense,False,False,False
pope_adversarial,46.07733444809914,46.56448146462441,128.83384499582462,fastv,7b,development,pope_adversarial_000406,2102,432,True,True,False
visual_counterfact_color,67.36498773574829,52.34780693054199,147.86986299441196,fastv,7b,development,visual_counterfact_color_000074,2102,432,True,True,False
mmstar,47.700242743492126,35.890489177703856,97.14464600256179,fastv,7b,development,mmstar_001398,2102,432,False,True,False
pope_popular,28.76628124237061,33.20559019088745,87.92546999757178,fastv,7b,development,pope_popular_000211,2102,432,False,True,False
pope_random,24.47820308089256,35.20269401550293,88.24009601084981,fastv,7b,development,pope_random_000363,2102,432,False,True,False
visual_counterfact_color,28.325661332607268,42.21101621150971,101.75159900973085,fastv,7b,development,visual_counterfact_color_000429,2102,432,True,True,False
visual_counterfact_color,22.747447288036344,39.46282162427903,93.7118610017933,fastv,7b,prospective,visual_counterfact_color_000480,2102,432,True,True,False
mmstar,20.33460146307945,35.47771667718888,84.04359901032876,fastv,7b,development,mmstar_000087,2102,dense,False,False,False
mmstar,18.175593700408935,36.09856091976166,87.29081600904465,fastv,7b,development,mmstar_001192,2102,dense,False,True,False
pope_popular,18.120620296001434,35.613003759384156,87.02411899867002,fastv,7b,development,pope_popular_000189,2102,432,False,True,False
pope_adversarial,14.891329348087309,36.43230703473091,90.75673099141568,fastv,7b,prospective,pope_adversarial_002532,2102,432,True,True,False
mmstar,15.920086967945098,34.53938561916352,86.06194800813682,fastv,7b,development,mmstar_000895,2102,dense,True,True,False
visual_counterfact_color,14.347136592864992,32.57611220002175,84.56242400279734,fastv,7b,development,visual_counterfact_color_000121,2102,432,True,True,False
mmstar,15.986852377653122,34.81035940647126,90.6393719924381,fastv,7b,development,mmstar_001154,2102,dense,False,False,False
pope_popular,15.830432724952697,32.37181692838669,89.0962679986842,fastv,7b,development,pope_popular_000458,2102,432,True,True,False
mmstar,18.88988582611084,51.8093720149994,146.52950598974712,fastv,7b,development,mmstar_001057,2102,dense,False,True,False
visual_counterfact_color,18.316961674690248,35.21153955459595,105.58241100807209,fastv,7b,development,visual_counterfact_color_000238,2102,432,True,True,False
visual_counterfact_color,17.441904253959656,32.10795583248139,97.86000900203362,fastv,7b,development,visual_counterfact_color_000304,2102,432,True,True,False
visual_counterfact_size,23.91216606616974,43.682610116004945,138.49674799712375,fastv,7b,development,visual_counterfact_size_000726,2102,dense,True,True,False
visual_counterfact_size,20.34012570977211,31.477566862106325,104.6042099915212,fastv,7b,development,visual_counterfact_size_000297,2102,dense,True,True,False
visual_counterfact_color,22.461675596237182,34.0192311000824,110.29655300080776,fastv,7b,prospective,visual_counterfact_color_000282,2102,432,True,True,False
mmstar,23.048567869663238,32.64694845557213,103.90782800095621,fastv,7b,prospective,mmstar_000521,2102,432,False,False,False
mmstar,22.60712005376816,30.36559800028801,93.58298200822901,fastv,7b,development,mmstar_001445,2102,dense,False,False,False
mmstar,23.620425577163697,35.63114640235901,105.24600400822237,fastv,7b,prospective,mmstar_000673,2102,dense,False,False,False
visual_counterfact_size,27.529687803983688,41.09702989578247,117.5569600018207,fastv,7b,development,visual_counterfact_size_000148,2102,dense,False,False,False
